Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,DummyChurn,DummyGender,DummyTechie,DummyTechSupport
38579,1,73,75866.75,10.11985468,11,0,0,7.661226872,92.488023,583.0259559,0,0,0,1
3232,3,72,74061.48,5.863179258,16,0,0,12.4767812,139.965008,1778.733282,0,1,0,0
566,7,23,35102.93,13.357551,8,0,0,2.462148717,192.470522,900.4043765,1,1,0,0
659,1,49,26391.1,14.04061351,10,1,0,14.09942339,220.118516,1693.576099,1,1,0,1
1253,1,82,29982.49,4.586902043,14,0,0,7.272649386,232.622804,1143.826239,1,0,1,0
23517,1,72,51154.34,11.03563726,9,1,0,3.999030359,210.156274,886.340074,0,0,0,0
5886,1,45,37583.97,11.32768159,11,1,1,3.115945151,114.972827,373.2772664,0,0,0,0
24628,1,73,28654.87,5.307097721,13,1,0,13.67931764,149.977753,1245.328696,0,0,0,1
582,1,78,119968.61,8.993783986,7,3,0,14.6728104,184.985293,1564.936841,1,0,0,0
34669,4,71,11591.09,11.05733159,11,1,0,5.953547112,132.479779,1354.401018,0,1,0,0
1286,4,67,70174.11,8.702618087,11,0,0,11.74635394,190.12704,1971.429689,1,0,0,0
3032,1,43,8495.04,7.045651851,11,1,2,5.954024226,92.488023,623.7865683,0,1,1,1
312,5,27,17191.02,12.61411193,12,2,0,22.8577804,220.114868,3040.553763,1,0,1,0
15586,2,39,24732.09,9.703658153,13,1,1,1.407866545,107.495766,864.7036995,1,1,0,0
422,0,52,27282.21,8.220453321,13,0,1,21.08265979,169.967067,2042.113893,0,0,0,0
396,0,48,87568.16,11.11756812,12,0,0,9.734064703,200.132293,1755.645123,1,0,0,0
4270,0,22,69327.78,13.07119875,10,2,1,12.21754865,262.610632,1758.735654,1,1,0,0
3098,1,69,5194.22,12.10865222,13,2,0,2.423722078,152.495236,557.0118807,1,1,1,1
20606,1,31,12951.51,9.681031902,15,1,0,13.66061487,202.636202,2205.334092,0,1,0,1
340,0,65,47288.09,7.535866122,11,0,0,4.844060027,159.983006,609.0598401,0,1,1,1
926,4,49,114398.35,8.713443753,10,2,0,6.485034974,124.960655,1221.100604,1,1,0,0
1543,6,69,105646.73,7.191637555,10,1,0,1.14113241,252.62403,745.0493094,1,0,1,1
7256,3,74,42386.84,12.2870805,9,0,0,7.69213424,104.97808,1220.452161,0,1,0,0
683,3,27,38864.57,10.66015784,10,1,0,13.73012915,204.961033,1771.472597,1,1,0,0
6910,4,79,25215.22,7.044096971,13,2,0,5.690013293,245.145743,1201.484293,1,0,0,0
7496,1,41,9302.3,12.14893118,14,1,0,6.68894661,95.019486,764.3017535,0,0,0,0
641,0,51,45225.74,12.71107869,14,2,0,9.475983046,169.937833,1022.415622,0,0,1,0
2816,0,57,29976.15,9.759360165,14,0,0,4.893221514,207.475448,1284.442486,1,1,0,1
58,1,66,13155.79,2.816821044,13,0,1,2.656915117,114.983787,289.9240291,0,0,0,1
9762,8,79,26204.77,8.669204519,11,1,0,13.62832619,212.641455,2270.749222,1,1,0,1
617,3,56,27978.78,13.97477268,10,3,0,1.281566108,152.495236,567.6177123,1,1,0,1
307,1,80,46622.3,11.19861363,10,0,0,3.365552603,134.950905,380.0501404,1,1,0,0
8447,0,37,34419.26,10.18921185,12,1,0,5.397827503,200.132293,1436.408211,1,0,0,0
35345,7,24,8507.97,9.518819692,11,3,0,9.001231999,197.470195,1852.503069,0,0,0,1
41155,3,48,64420.19,11.01996949,15,3,2,10.9750814,192.456745,1312.008382,0,1,0,1
17007,0,68,122263.81,14.91100172,15,2,0,7.825845378,162.471255,863.0820861,1,0,0,1
115,3,74,64446.9,11.17971961,13,2,0,14.12966281,222.660939,1854.793303,1,1,0,1
1079,1,37,20647.83,12.16826675,17,1,0,14.66914461,114.950905,1778.431765,0,0,0,0
22924,0,54,23956.91,17.39213562,10,1,0,5.388165017,182.446995,764.2419259,1,1,0,1
3241,1,84,56003.36,12.02476736,10,1,0,2.810825808,95.005709,307.018806,0,1,0,1
34460,4,85,70023.28,7.846521648,14,2,0,6.10108047,207.638588,1080.159892,0,1,0,0
15900,1,86,40728.96,5.670110512,13,2,0,4.950398978,220.118516,775.5613336,1,0,0,1
2945,1,70,69248.13,13.37036883,19,1,0,10.16660427,137.468388,1061.587971,0,0,0,0
20450,1,33,65187.42,9.826229752,13,2,0,12.29558653,159.965008,1334.403775,1,0,0,0
892,1,58,26005.77,12.07226102,13,1,0,24.8868126,182.465269,2346.143947,0,0,0,0
14931,2,58,10423.75,15.42491471,12,1,1,9.660361769,129.977753,1491.768656,0,1,0,1
104,4,42,28909.96,8.601959705,9,0,0,7.663625954,112.484375,927.1279646,1,1,1,0
21997,2,89,28219.28,8.787582345,10,0,0,5.25445262,127.488728,686.9354616,0,1,0,0
5302,2,63,67319.27,6.362190982,12,1,2,13.59137366,162.471255,1460.513443,0,1,0,1
10237,0,18,71348.1,9.507249087,13,0,1,12.3492819,154.961766,1942.250203,1,1,0,1
19582,4,82,39231.99,12.06831191,10,0,1,18.37317391,194.976769,1923.549943,0,1,0,1
740,8,61,28129.21,5.600227586,10,1,0,8.498042024,192.48852,1239.802036,0,1,0,1
51767,7,36,69104.9,13.15969677,14,1,0,22.33583015,162.452604,2499.186161,0,1,0,0
2001,1,87,31282.78,6.18537496,18,1,0,1.541545443,107.48056,302.3848209,0,0,0,0
482,0,48,65229.24,9.089998883,10,1,0,12.78453216,142.482694,1865.48625,1,1,0,0
932,8,56,15110.46,11.21142669,13,1,0,2.527681829,165.018175,908.7910203,1,1,0,1
222,0,57,66922.3,5.868957217,12,0,0,7.065506244,125.007314,790.9469893,0,1,0,0
467,3,89,1666.59,2.657311067,12,2,0,4.258552081,139.987503,956.2636975,1,1,0,1
7079,6,30,50258.38,13.75498892,11,1,0,4.801969514,112.455141,639.3261343,0,0,0,0
32929,4,54,54373.35,11.07079287,13,1,0,5.204853319,212.622804,1572.045646,1,0,0,0
6923,5,55,33588.84,10.74788638,9,0,1,32.0730133,182.460772,3099.922244,0,0,1,0
19201,1,46,23629.05,15.68552752,10,1,2,11.16847385,159.947583,1599.727567,1,0,1,0
2080,0,18,91186.03,10.08605721,13,0,0,16.8000196,245.145743,2188.672399,0,0,0,0
5983,0,58,20204.74,16.26782621,14,0,0,17.6210362,149.977753,1586.699491,0,0,0,1
46064,1,60,37703.83,4.946414499,12,1,0,17.18829795,184.967019,1828.279015,1,1,0,1
32525,2,62,29117.32,14.19610787,7,1,0,17.52138221,92.455141,1866.966586,0,0,1,0
9562,4,30,52531.72,15.83394061,14,1,0,10.4103675,149.944668,1718.555203,0,0,0,0
883,4,75,25742.72,7.663279641,16,0,0,3.310281145,167.456419,556.2193844,1,1,0,0
53,7,23,21072.82,7.43893815,17,3,1,2.993625911,197.516854,1035.183038,1,0,0,1
1512,1,84,37774.81,11.70582668,11,1,0,16.26037537,152.488401,1580.43019,1,0,0,1
4813,3,61,20811.42,13.60774223,6,2,1,3.045064701,162.482694,703.6927423,1,1,0,0
11435,0,75,34474.39,6.02604588,11,2,0,15.35762157,262.610632,1842.258692,1,1,0,0
16177,3,72,81388.6,8.273678516,7,0,0,5.940902789,190.173699,1167.271182,1,1,0,0
170,0,66,78272.96,9.424686492,10,0,0,5.988505209,187.513939,1007.289786,1,1,0,1
31845,2,81,11655.88,10.05990041,11,1,0,7.138784756,212.641455,1500.69101,1,0,0,1
40,4,34,37773.19,12.69711858,12,1,1,8.951793883,104.964303,1404.773397,0,1,0,1
586,1,82,40183.01,10.3853182,9,1,0,4.221959275,232.637807,1342.310858,1,1,0,0
924,0,28,10331.57,13.43076227,17,1,0,10.90397471,277.63748,1710.958869,1,1,0,1
758,1,48,37096.85,7.951590644,5,0,0,1.665591776,112.455141,169.3992798,0,0,0,0
723,2,53,26004.59,9.100502767,13,0,0,8.611218573,220.118516,1261.554565,1,1,0,1
39,4,52,77291.95,11.9086306,13,0,0,1.28507969,139.951231,794.9581116,1,0,1,1
6250,3,20,24462.25,5.304627269,13,1,1,1.379696124,184.978458,713.364269,0,0,0,0
17,0,19,75871.75,12.07096717,11,2,0,3.084376591,210.138,952.5914921,1,1,0,1
2550,0,70,28840.47,7.336943024,14,0,0,2.43754565,142.468917,778.6094503,0,0,1,1
512,4,48,25299.48,10.16142541,13,1,0,3.288124191,160.00128,627.0001275,0,0,0,0
6524,2,52,23014.69,6.346778536,8,0,1,13.46565415,162.452604,1566.001524,0,1,0,0
723,1,77,31300.68,12.1986895,16,2,0,19.244458,172.457857,1889.642423,0,0,0,0
4243,3,71,55840.35,6.444558317,15,0,0,8.69085131,255.155493,1420.771651,0,0,0,0
18731,4,22,9729.44,11.7174619,16,1,0,3.778575882,184.979684,1254.725693,1,0,0,1
955,1,88,35891.67,6.286550988,17,1,2,10.27819073,175.006206,1570.345219,1,1,0,1
2338,0,25,20801.9,9.886595026,13,0,0,4.156887945,112.455141,500.4406927,0,1,1,0
389,2,21,112429.2,7.972497589,6,0,0,11.32083915,194.958118,1563.848623,0,1,1,0
757,1,39,33217.64,11.10996233,17,0,1,5.254442453,172.44408,787.0962355,0,0,0,1
19073,1,29,45562.97,9.301929385,13,2,0,5.2551003,200.165175,1119.610001,0,1,0,1
23666,1,22,15380.9,8.535578793,12,1,2,6.417132666,127.460067,1155.782468,0,0,0,1
5287,4,74,57900.98,9.581508542,12,2,0,4.924623699,207.49737,922.1362066,0,1,0,1
5364,2,84,60476.86,8.763218085,9,0,0,6.325942162,169.937833,717.6823944,0,0,0,0
3424,1,65,26875.13,12.72077056,10,3,0,17.22220989,152.457857,2223.835601,0,1,1,0
0,2,51,14817.22,11.18732698,16,0,0,6.437878909,200.132293,1537.296207,1,0,1,0
7699,0,40,6170.55,11.6443975,13,0,1,15.22323989,182.460772,1614.544362,1,0,0,0
1126,2,49,33620.38,9.83612847,8,0,1,7.484425045,124.97808,758.8338668,0,0,0,0
584,7,61,86453.08,9.202197695,20,1,0,7.218752772,230.105118,1317.766231,1,0,0,0
17872,1,85,76984.15,9.320914781,12,1,0,10.03363969,142.482694,1467.273158,0,0,0,0
0,8,25,43586.8,6.697226378,16,1,0,18.46162568,152.479779,2192.693797,0,0,0,0
1003,4,48,13148.09,16.41445271,13,1,0,16.52138638,105.010962,1568.47416,0,0,0,1
169,4,86,11612.88,4.964218639,11,2,1,13.83290937,114.965789,1376.095043,0,1,0,0
1088,0,53,71215.87,6.702458265,13,0,1,5.02568958,184.978458,811.5600648,1,0,0,0
41863,2,88,18113.33,8.623296005,18,0,0,2.644787483,134.950905,243.2617759,0,0,0,0
2101,1,40,18895.18,4.874661522,17,0,0,2.522962069,182.490006,676.6465414,1,0,0,0
0,1,23,48852.54,4.924368526,11,1,0,3.508974199,192.470522,801.4709595,1,1,0,0
6349,3,63,6574.36,9.173811061,11,1,0,11.50651216,149.962093,1316.145864,1,1,1,0
40305,2,28,10342.14,9.553427818,8,1,1,10.96319721,95.019486,1270.217581,0,1,0,0
1691,1,26,23028.48,6.007630739,16,0,1,5.505247606,245.174977,1339.709597,1,0,0,0
618,2,22,31843.16,18.39537758,11,2,0,14.16961729,169.944668,1624.799349,0,1,0,0
22,2,43,31920.88,14.02031408,10,2,1,10.27782059,207.49737,1400.834009,0,1,0,1
655,6,70,54961.9,12.07594948,19,0,0,3.364993591,245.145743,1149.108155,1,1,0,0
39616,2,48,119964.79,13.40034021,16,0,2,9.307770559,127.478341,1387.016004,0,0,0,0
30781,4,61,72129.01,10.4523599,15,1,2,7.262579715,267.642733,1803.917571,1,0,0,1
4734,1,73,16368.02,10.07963518,14,0,0,17.06899012,104.992311,1518.747945,0,0,0,0
0,1,56,65900.37,9.086330232,8,1,2,16.48065356,240.114868,1886.312286,1,0,0,0
8800,6,19,69369.36,10.04912841,12,3,0,10.85041661,124.960655,1738.71901,0,1,0,0
3873,1,56,23382.74,8.431329813,12,2,0,4.85576672,127.442069,1060.026737,1,1,0,0
417,2,83,25886.2,8.961461799,15,1,0,1.715329149,169.992756,250.9270047,0,0,0,1
221,3,84,99519.26,12.87091514,15,1,0,21.71097206,169.992756,1916.832871,0,0,0,1
10321,0,62,93039.69,7.236546463,16,0,0,3.470685398,179.979358,573.9920618,0,1,0,0
1601,0,67,37852.37,7.048563699,14,2,0,1.914386255,134.950905,272.9823095,0,1,0,0
1506,1,21,54727.46,13.17156155,12,1,1,9.16272705,192.440432,1233.975771,0,0,0,0
7033,2,31,47944.46,11.11418795,10,0,0,7.457173484,172.440432,1552.772876,0,1,0,0
1301,2,25,18402.27,5.236234219,12,1,0,4.991605214,212.669463,1259.735294,1,0,0,0
117,0,60,43631.75,10.08565191,12,0,0,10.5903229,175.133074,1287.821218,1,0,0,0
3345,6,84,31392.97,4.843029288,13,0,0,14.68216127,159.965008,1516.667438,0,0,0,0
25854,1,36,10466.23,7.565105658,10,0,0,5.440398012,112.484375,589.9932647,0,0,0,0
90,0,87,20197.89,7.940679007,14,1,1,11.92300936,179.965581,1021.482609,0,0,0,1
3191,2,80,99482.26,12.94031641,12,2,0,9.461939857,252.62403,1267.634616,1,0,0,1
37,0,34,48005.75,7.794425904,9,2,0,13.90000955,95.005709,1266.503765,0,0,0,1
714,4,39,50666.54,4.88644359,6,0,2,13.99579075,240.114868,1877.852717,1,1,1,0
31791,8,42,6117.38,10.84392109,17,1,0,13.44056701,105.010962,1541.134986,0,1,0,1
34928,4,36,7953.27,9.879617841,10,2,1,3.179043613,182.45383,744.2470872,0,1,1,1
17576,0,18,101000.3,11.26553266,10,0,1,14.58066686,149.944668,2023.519366,1,1,0,0
746,0,66,10882.02,13.28523257,9,3,0,17.24908083,144.960655,1428.427469,0,0,0,0
27479,3,20,69156.25,15.62909771,15,0,0,2.760467902,187.609354,1283.253595,1,0,0,0
49612,0,73,19563.77,11.31172944,16,0,1,20.04140358,129.962093,2256.776479,0,0,0,0
7286,0,83,27113.0,11.06959212,11,0,0,8.001673351,129.976324,955.0876357,0,1,0,0
73,2,62,23165.82,11.06361355,10,2,0,14.68600159,172.44408,1562.32774,1,1,0,1
22,2,34,13378.22,11.56147327,15,3,0,4.135515169,117.485813,776.4780765,0,1,0,0
9054,2,28,5337.97,13.49663107,10,3,0,9.086633107,159.965008,1118.646915,0,0,0,0
2663,2,26,72490.86,7.581534683,15,0,0,9.493585403,167.484705,1781.692875,1,0,0,1
18185,2,82,12476.24,10.67669456,13,2,0,5.372758028,129.962093,1086.92093,1,0,0,0
7530,1,59,64584.13,11.74759925,13,0,0,13.82188875,139.981577,1551.398147,0,1,0,0
28759,6,46,32885.95,9.044025424,12,0,0,2.598489694,124.97808,573.751474,0,1,0,0
26744,1,44,80862.03,7.949846907,16,2,2,12.9401487,255.137219,1794.116848,1,1,0,1
20818,4,56,49800.1,11.35513416,11,3,1,4.957713222,230.105118,1103.594576,0,1,0,0
517,2,50,19133.76,9.993073346,11,3,1,7.176411327,255.155493,1381.802291,1,1,0,0
4295,7,53,23413.1,11.38306511,11,3,0,5.709925704,172.457857,1091.10126,0,1,0,0
882,1,84,11957.82,9.818276662,10,0,0,3.956375328,137.483594,891.9472856,0,1,0,0
1920,5,33,31250.41,14.32006623,13,0,0,1.033067819,167.456419,538.1168657,1,1,0,0
8819,3,29,9487.91,10.02701706,14,1,0,2.206152519,127.495766,497.9042695,0,0,0,0
2694,7,87,13533.47,12.67439697,16,2,1,3.820262172,287.642733,1115.476658,1,0,1,1
3878,3,34,46533.08,11.95689175,4,2,0,2.640977982,167.456419,522.7315686,1,0,0,0
27454,3,34,47946.16,16.23914454,12,1,0,5.622660986,164.988941,961.5888385,0,0,0,1
180,1,28,14393.72,12.55052929,16,3,0,1.634394387,242.632554,883.9008134,1,1,1,0
294,2,68,4102.64,13.71586929,13,2,1,2.012075635,130.006414,565.3167155,1,1,0,0
2958,0,26,11249.18,8.90345193,14,0,1,10.06913982,257.63748,2062.605873,1,1,1,1
321,0,61,18684.74,11.70304454,14,1,1,6.935335786,129.977753,1197.080651,0,1,0,1
8778,4,79,75276.52,3.602721856,12,0,0,15.56741347,232.622804,1972.725118,0,1,0,0
361,1,49,78129.73,5.21028807,8,0,0,12.75071284,182.467607,1427.321538,0,0,0,0
93,3,85,97761.18,9.442505655,11,1,0,8.573785357,220.132293,1218.124487,1,0,0,0
20943,0,25,20789.86,2.760749024,16,1,0,13.86188691,252.637807,1874.789062,1,1,0,0
110,0,19,34038.71,13.2491569,11,0,0,10.77929667,142.452604,1806.007164,1,1,0,0
34488,0,28,16051.94,13.4911859,15,0,0,16.88097916,94.972827,1939.600904,0,0,0,0
1096,0,86,24266.04,7.779828793,15,0,0,16.92163398,210.105118,2275.888923,1,1,0,0
5549,0,54,28712.86,10.68579941,13,1,0,11.91663193,92.455141,1372.385193,0,0,0,0
7278,2,28,18966.81,9.905787776,16,1,0,2.81822785,194.969934,785.6266383,1,1,1,1
1204,2,25,67530.44,11.62388139,14,1,0,5.100566529,129.977753,1226.343895,0,1,1,1
955,4,81,38866.92,12.19296315,10,1,1,4.806882153,242.628057,1047.361909,1,0,0,0
2453,2,89,44314.39,6.892345443,15,1,0,5.658327457,197.48762,893.5446642,1,1,0,1
159,0,62,26929.55,8.482252615,14,0,0,2.649525158,242.610632,1210.047397,1,0,0,0
2876,1,31,50643.95,9.179212931,10,1,2,18.76976086,139.934918,2329.912456,0,0,0,0
1394,3,48,4803.58,9.321060469,10,0,0,13.04542381,112.455141,1163.407505,0,0,0,0
2144,1,22,21278.71,13.24354261,7,1,0,1.534192133,182.490006,736.9303356,1,1,0,0
502,0,22,16874.68,14.7376853,11,0,0,9.039309605,149.988989,1134.880009,0,0,0,0
12695,2,20,20314.7,7.766411994,10,0,0,10.15330548,107.495766,1561.294194,0,0,0,0
19592,0,81,28908.4,8.27152774,13,0,1,1.542556879,225.145743,1192.502878,1,1,0,0
168,1,59,59158.79,7.514067308,15,2,0,13.17859958,175.133074,1581.016214,1,1,1,0
793,0,75,39802.79,3.262720061,16,0,1,1.557206083,242.628057,724.6774743,1,1,0,0
440,5,35,50195.66,13.69828326,11,0,0,7.226076469,184.964681,1123.971139,0,0,0,1
2905,1,28,52946.65,8.363844619,10,1,0,20.91720893,182.443347,2633.809472,0,1,0,0
719,1,29,17876.13,11.81880212,13,0,1,20.43854626,139.99789,2101.344074,0,1,0,1
13892,0,62,21795.58,8.661233766,13,3,0,2.915827364,149.937833,862.3199149,1,0,0,0
10874,1,43,5192.16,7.423384386,10,0,0,9.709171662,157.469817,921.1401066,0,0,0,1
4183,0,66,60897.92,8.827647599,13,2,0,1.939549257,152.510442,752.1641496,0,0,0,1
19151,3,56,35939.37,12.48417719,12,1,0,1.502124145,139.99789,522.7806578,1,1,0,1
13644,0,73,24091.33,10.56592379,10,1,0,1.906368477,139.951231,736.161108,1,1,0,1
2397,4,21,41209.8,11.60110678,17,0,1,15.60605339,117.439154,2148.889242,1,1,0,0
48990,0,82,14185.42,12.13702885,9,2,0,1.781895205,149.977753,292.4731737,0,1,0,1
43597,0,22,12765.41,8.088906499,17,1,0,2.050742411,149.991327,655.3814577,1,1,1,0
927,3,34,11386.53,10.16305189,11,2,1,2.447649309,149.97755,660.0908173,0,1,0,1
242,2,56,56131.21,10.14030426,16,3,1,10.81997919,172.456745,1655.780173,0,1,0,1
2604,2,25,50560.17,7.823058882,9,0,0,8.650238791,137.439154,1090.76661,1,1,0,0
160,1,59,1668.97,11.24744549,8,2,0,2.359067126,204.961033,673.2665835,0,1,0,0
21141,1,76,17218.09,14.78936522,10,1,0,5.207179461,159.964152,729.541703,1,0,0,0
1454,4,41,34228.9,14.24429679,13,1,0,9.450195459,169.974105,1163.701618,0,0,0,0
130,4,25,31159.95,6.027816542,15,3,0,10.6312597,129.959755,1720.167182,0,0,0,0
31101,1,40,21654.51,10.4766784,11,0,0,3.564836875,119.989722,626.5880936,0,0,0,1
1341,0,77,36121.33,8.397331803,15,1,0,1.815836226,179.947583,369.7619068,0,1,0,0
109,4,20,76136.04,12.1663565,8,0,1,8.932053699,167.456419,1197.180331,0,1,0,0
2433,0,53,20957.58,9.133118524,7,0,0,7.349620762,240.114868,1164.240281,1,1,1,0
1084,0,36,33559.74,13.04068054,11,3,1,14.71424943,194.976769,1651.424177,1,1,0,1
1892,0,86,30142.44,10.43511467,11,0,0,7.073151031,245.146969,1489.301457,1,0,0,1
7157,1,59,21663.69,12.35764261,10,1,0,1.597765127,139.987503,775.0343206,0,1,0,1
5366,3,26,12924.08,12.33031848,16,1,1,8.054118994,197.483972,1808.311421,1,1,0,0
18389,3,61,67021.35,18.30717385,9,0,1,14.96135055,190.173699,1942.452213,0,1,0,0
1165,3,27,31006.39,14.35467948,7,2,0,22.76986341,197.470195,2847.700412,1,0,0,1
1469,2,53,28580.25,9.431168696,10,2,0,2.519975147,149.974105,908.4356314,1,0,0,0
212,1,32,23706.94,11.27381764,14,1,0,5.915247686,204.979684,973.4512833,1,1,0,1
219,0,60,49693.17,10.93898196,12,1,0,7.793733508,152.502178,1097.703155,0,1,0,0
4030,3,25,77622.97,6.464103552,6,1,1,20.44846104,225.131966,2936.746847,1,1,0,1
18829,3,52,86411.28,5.772344439,10,1,1,10.40161068,202.636202,1883.962411,1,0,0,1
1593,0,59,19942.74,10.11933502,8,1,1,12.85397739,104.962874,1215.114995,0,0,1,0
11923,1,54,51203.14,8.776451212,13,1,1,1.410971237,169.937833,382.5347203,1,0,0,0
36282,3,83,10818.08,9.011401399,16,0,0,8.874920206,159.934918,1043.790368,1,1,1,0
46,1,68,25819.56,7.298432418,12,1,0,9.306233406,245.146969,1762.075547,1,0,1,1
1123,0,38,21806.2,13.40423523,11,0,0,4.902104964,177.48762,1350.716866,1,1,1,1
3067,3,23,28082.45,9.879567236,11,1,1,1.894776657,162.465269,1052.042079,1,0,1,0
1547,3,55,69662.99,7.329478649,10,2,0,5.204111135,147.456419,1159.678094,0,1,0,0
7216,1,43,54674.22,9.311560353,14,3,0,1.375013189,134.950905,338.2592054,0,1,0,0
1012,4,61,16706.02,11.13291822,9,1,1,1.387575524,127.442069,851.811469,0,1,0,0
3519,0,38,31980.81,12.236238,11,1,0,2.685677496,184.978458,669.0040793,0,0,0,0
1715,0,84,57107.43,5.33893117,10,1,2,16.58244758,182.443347,1981.954133,1,0,0,0
2223,0,22,6769.7,15.39425705,13,1,0,14.17620441,172.487091,1695.851887,1,0,0,0
463,1,34,65191.79,7.879092117,12,0,0,10.81527088,162.500692,1305.953642,0,1,0,1
645,6,83,23022.97,10.9783735,17,0,0,6.956508263,220.114868,1631.872719,1,1,0,0
5548,0,86,33529.19,9.023888498,16,2,1,8.274610767,159.994242,954.6181316,1,1,0,0
17502,3,79,73378.99,6.599742586,18,0,0,6.786723844,159.964152,957.753476,1,1,0,0
944,1,56,3504.7,8.863330522,8,0,0,3.605888824,275.133571,1057.571757,1,1,0,0
3242,0,47,20125.41,8.842692082,11,0,0,10.19243185,194.958118,1277.521575,0,0,0,0
1110,4,26,15518.51,9.877572075,7,1,2,5.884557067,229.993134,1252.155771,0,1,0,1
6257,0,41,10299.94,6.048302665,13,0,1,1.084656113,147.478341,261.1185652,0,0,0,0
1627,2,50,30944.95,11.62322378,14,0,0,7.21126107,179.947583,879.6579171,1,0,0,0
7080,1,34,80906.28,17.23011599,11,2,0,2.140387928,175.006206,1080.597617,0,1,0,1
447,1,22,39281.35,14.68014234,12,0,0,7.931439645,204.963371,1262.007891,0,1,0,0
535,0,55,14536.31,13.12045068,10,2,0,14.08939653,210.12704,1713.178075,0,1,0,0
27981,6,80,43044.31,7.173629507,8,1,1,9.232644617,184.967019,1264.760574,0,1,0,1
7244,1,85,19373.31,13.25882319,15,0,1,6.951491551,200.118516,1356.299478,1,0,0,1
32539,0,58,46426.0,9.408080299,15,2,0,3.137169138,114.965789,386.0863102,0,0,0,0
30975,4,37,24903.99,6.860771245,5,0,0,11.85998919,134.980139,1299.066214,1,0,0,0
46581,3,71,82554.24,4.12236456,18,1,0,3.113737885,92.488023,278.5411418,0,0,0,1
1480,0,63,48163.8,13.08013867,10,1,0,4.985175451,137.483594,1014.311651,0,1,1,0
85,0,47,25331.3,8.194610203,7,1,1,11.41238102,137.483594,1511.115195,1,0,0,0
11923,3,26,2374.22,11.91761523,13,2,0,3.775528995,114.972827,551.1855922,0,0,0,0
4631,3,28,88915.15,7.344740595,13,0,1,5.30268427,207.609354,1051.833922,1,0,0,0
6924,4,38,21168.49,7.325364653,18,2,0,2.843930975,134.950905,567.3663629,1,1,0,0
1124,2,79,74026.91,8.200222508,15,1,1,13.70230727,240.114868,1614.036609,1,0,1,0
221,2,48,21064.75,10.4962468,11,1,0,4.768869377,149.959755,771.6292755,0,1,0,0
51069,2,80,42659.99,8.461081572,10,0,0,14.57312339,134.950905,1329.158978,0,1,1,0
20696,4,66,15253.93,8.941096681,14,2,0,17.28022598,204.963371,1929.06738,0,0,0,0
353,1,56,35089.38,9.647132151,12,0,1,2.437089876,139.934918,909.6827162,1,0,0,0
7564,4,69,75443.13,10.91251295,12,1,2,5.822867455,197.628838,1084.807286,0,0,0,0
667,0,73,55081.63,8.442478548,12,1,0,16.18199957,152.479779,1602.254193,0,0,0,0
33287,0,55,16581.74,10.21682783,9,1,0,14.46037646,139.95684,1435.057667,0,0,0,0
7256,2,32,29361.24,16.82309021,13,3,1,1.504124801,229.993134,729.7054333,1,0,0,1
2878,1,71,26164.5,12.27450189,15,0,0,7.737353244,142.471255,1290.274294,0,0,0,1
2737,2,26,60231.84,9.712856304,13,0,1,4.109952242,159.947583,1200.010955,1,1,0,0
11528,2,71,20191.76,9.741346714,13,0,1,2.566196093,240.114868,774.8506663,1,1,0,0
21434,0,51,44316.41,15.26191649,10,2,0,4.440328327,172.440432,1178.437008,1,1,0,0
4370,1,89,51090.87,14.12126974,13,2,0,12.3848312,169.967067,1321.193696,1,1,0,0
2780,0,58,58324.01,12.35356432,9,3,2,6.396338897,149.962093,821.4684599,1,1,1,0
4757,2,46,48137.75,11.20346894,10,1,0,10.03212915,134.950905,986.2673645,0,0,0,0
30522,1,19,19639.83,5.489232783,11,1,1,2.62036784,159.965008,587.538153,0,0,0,0
1178,1,18,27259.78,12.74662948,13,2,1,3.795086086,232.637807,1517.166558,1,1,0,0
9906,1,78,86897.5,11.58210776,10,2,0,3.149071183,149.962093,520.606284,0,1,0,0
4278,0,51,27537.94,5.702833154,16,2,1,3.484000437,184.963371,1138.169594,1,0,0,0
8307,0,65,8690.46,12.55174668,16,0,0,5.770302149,182.490006,829.9759818,1,0,0,0
2909,1,37,29823.06,16.27747113,13,1,0,2.981008475,159.951231,477.2500925,0,0,0,1
608,0,38,28790.03,9.95126762,12,1,1,9.14991493,147.442069,944.3304649,0,0,0,0
652,1,84,63725.44,10.8901854,14,0,0,11.38939562,242.632554,1499.600891,1,1,0,0
501,2,34,37552.96,11.88831901,17,3,0,6.143856241,172.457857,1035.02733,0,1,1,0
